RunID,Mode,Lambda1,Lambda2,Gamma,GraphK,Tol,ACC,NMI,Purity,TimeSec,Status
14069,4,0.100000,0.010000,5.00,9,1.0e-06,0.177500,0.387376,0.210000,8.19,Success
14070,5,0.100000,0.010000,5.00,9,1.0e-06,0.202500,0.432846,0.220000,7.54,Success
14071,1,1.000000,0.010000,5.00,9,1.0e-06,0.205000,0.442799,0.217500,7.67,Success
14072,2,1.000000,0.010000,5.00,9,1.0e-06,0.222500,0.469669,0.245000,7.56,Success
14073,3,1.000000,0.010000,5.00,9,1.0e-06,0.200000,0.427589,0.210000,7.57,Success
14074,4,1.000000,0.010000,5.00,9,1.0e-06,0.215000,0.454146,0.222500,7.62,Success
14075,5,1.000000,0.010000,5.00,9,1.0e-06,0.192500,0.429626,0.195000,7.72,Success
14076,1,0.000100,0.100000,5.00,9,1.0e-06,0.532500,0.735699,0.555000,7.66,Success
14077,2,0.000100,0.100000,5.00,9,1.0e-06,0.692500,0.847020,0.725000,7.51,Success
14078,3,0.000100,0.100000,5.00,9,1.0e-06,0.647500,0.796395,0.662500,7.28,Success
14079,4,0.000100,0.100000,5.00,9,1.0e-06,0.685000,0.818550,0.700000,7.18,Success
14080,5,0.000100,0.100000,5.00,9,1.0e-06,0.430000,0.668442,0.462500,7.70,Success
14081,1,0.001000,0.100000,5.00,9,1.0e-06,0.507500,0.722470,0.562500,7.17,Success
14082,2,0.001000,0.100000,5.00,9,1.0e-06,0.687500,0.837160,0.725000,7.16,Success
14083,3,0.001000,0.100000,5.00,9,1.0e-06,0.637500,0.804669,0.662500,7.16,Success
14084,4,0.001000,0.100000,5.00,9,1.0e-06,0.670000,0.826452,0.697500,6.37,Success
14085,5,0.001000,0.100000,5.00,9,1.0e-06,0.442500,0.665974,0.475000,7.23,Success
14086,1,0.010000,0.100000,5.00,9,1.0e-06,0.545000,0.739515,0.577500,7.37,Success
14087,2,0.010000,0.100000,5.00,9,1.0e-06,0.707500,0.851832,0.737500,7.29,Success
14088,3,0.010000,0.100000,5.00,9,1.0e-06,0.657500,0.805892,0.677500,7.13,Success
14089,4,0.010000,0.100000,5.00,9,1.0e-06,0.637500,0.811452,0.682500,7.15,Success
14090,5,0.010000,0.100000,5.00,9,1.0e-06,0.407500,0.642824,0.442500,7.17,Success
14091,1,0.100000,0.100000,5.00,9,1.0e-06,0.490000,0.725700,0.530000,7.15,Success
14092,2,0.100000,0.100000,5.00,9,1.0e-06,0.705000,0.868388,0.747500,7.12,Success
14093,3,0.100000,0.100000,5.00,9,1.0e-06,0.605000,0.786415,0.645000,7.16,Success
14094,4,0.100000,0.100000,5.00,9,1.0e-06,0.640000,0.811272,0.680000,7.30,Success
14095,5,0.100000,0.100000,5.00,9,1.0e-06,0.435000,0.669395,0.480000,7.24,Success
14096,1,1.000000,0.100000,5.00,9,1.0e-06,0.260000,0.498591,0.272500,7.42,Success
14097,2,1.000000,0.100000,5.00,9,1.0e-06,0.215000,0.448778,0.247500,7.14,Success
14098,3,1.000000,0.100000,5.00,9,1.0e-06,0.332500,0.557475,0.355000,7.11,Success
14099,4,1.000000,0.100000,5.00,9,1.0e-06,0.292500,0.537811,0.322500,7.19,Success
14100,5,1.000000,0.100000,5.00,9,1.0e-06,0.247500,0.471754,0.255000,7.08,Success
14101,1,0.000100,1.000000,5.00,9,1.0e-06,0.312500,0.560210,0.347500,7.17,Success
14102,2,0.000100,1.000000,5.00,9,1.0e-06,0.540000,0.747461,0.570000,7.16,Success
14103,3,0.000100,1.000000,5.00,9,1.0e-06,0.412500,0.648967,0.447500,7.47,Success
14104,4,0.000100,1.000000,5.00,9,1.0e-06,0.442500,0.668895,0.470000,7.22,Success
14105,5,0.000100,1.000000,5.00,9,1.0e-06,0.260000,0.509409,0.277500,7.51,Success
14106,1,0.001000,1.000000,5.00,9,1.0e-06,0.312500,0.560210,0.347500,7.19,Success
14107,2,0.001000,1.000000,5.00,9,1.0e-06,0.595000,0.776190,0.630000,7.23,Success
14108,3,0.001000,1.000000,5.00,9,1.0e-06,0.412500,0.648967,0.447500,7.16,Success
14109,4,0.001000,1.000000,5.00,9,1.0e-06,0.462500,0.686028,0.482500,7.23,Success
14110,5,0.001000,1.000000,5.00,9,1.0e-06,0.267500,0.506695,0.285000,7.15,Success
14111,1,0.010000,1.000000,5.00,9,1.0e-06,0.307500,0.557216,0.347500,7.19,Success
14112,2,0.010000,1.000000,5.00,9,1.0e-06,0.555000,0.757824,0.602500,7.30,Success
14113,3,0.010000,1.000000,5.00,9,1.0e-06,0.435000,0.665994,0.477500,7.16,Success
14114,4,0.010000,1.000000,5.00,9,1.0e-06,0.425000,0.668991,0.467500,7.46,Success
14115,5,0.010000,1.000000,5.00,9,1.0e-06,0.275000,0.512083,0.295000,7.19,Success
14116,1,0.100000,1.000000,5.00,9,1.0e-06,0.337500,0.574151,0.367500,7.19,Success
14117,2,0.100000,1.000000,5.00,9,1.0e-06,0.565000,0.756541,0.592500,7.16,Success
14118,3,0.100000,1.000000,5.00,9,1.0e-06,0.440000,0.669352,0.482500,7.26,Success
14119,4,0.100000,1.000000,5.00,9,1.0e-06,0.452500,0.680616,0.480000,7.22,Success
14120,5,0.100000,1.000000,5.00,9,1.0e-06,0.262500,0.501915,0.287500,7.25,Success
14121,1,1.000000,1.000000,5.00,9,1.0e-06,0.315000,0.567484,0.350000,7.31,Success
14122,2,1.000000,1.000000,5.00,9,1.0e-06,0.560000,0.776227,0.597500,7.19,Success
14123,3,1.000000,1.000000,5.00,9,1.0e-06,0.455000,0.676389,0.480000,7.43,Success
14124,4,1.000000,1.000000,5.00,9,1.0e-06,0.505000,0.724482,0.540000,7.23,Success
14125,5,1.000000,1.000000,5.00,9,1.0e-06,0.282500,0.520147,0.302500,7.14,Success
14126,1,0.000100,0.000100,10.00,9,1.0e-06,0.550000,0.757530,0.587500,7.10,Success
14127,2,0.000100,0.000100,10.00,9,1.0e-06,0.720000,0.859066,0.750000,7.14,Success
14128,3,0.000100,0.000100,10.00,9,1.0e-06,0.620000,0.822527,0.672500,7.15,Success
14129,4,0.000100,0.000100,10.00,9,1.0e-06,0.695000,0.840830,0.727500,7.13,Success
14130,5,0.000100,0.000100,10.00,9,1.0e-06,0.480000,0.708523,0.525000,7.21,Success
14131,1,0.001000,0.000100,10.00,9,1.0e-06,0.197500,0.427019,0.220000,7.17,Success
14132,2,0.001000,0.000100,10.00,9,1.0e-06,0.055000,0.286744,0.135000,7.24,Success
14133,3,0.001000,0.000100,10.00,9,1.0e-06,0.057500,0.261019,0.127500,7.17,Success
14134,4,0.001000,0.000100,10.00,9,1.0e-06,0.052500,0.261747,0.125000,7.07,Success
14135,5,0.001000,0.000100,10.00,9,1.0e-06,0.067500,0.262381,0.135000,7.04,Success
14136,1,0.010000,0.000100,10.00,9,1.0e-06,0.227500,0.466080,0.247500,7.19,Success
14137,2,0.010000,0.000100,10.00,9,1.0e-06,0.177500,0.418828,0.235000,7.22,Success
14138,3,0.010000,0.000100,10.00,9,1.0e-06,0.217500,0.435503,0.240000,7.18,Success
14139,4,0.010000,0.000100,10.00,9,1.0e-06,0.230000,0.469241,0.247500,7.19,Success
14140,5,0.010000,0.000100,10.00,9,1.0e-06,0.192500,0.421145,0.197500,7.31,Success
14141,1,0.100000,0.000100,10.00,9,1.0e-06,0.187500,0.426037,0.202500,7.24,Success
14142,2,0.100000,0.000100,10.00,9,1.0e-06,0.192500,0.438105,0.207500,7.50,Success
14143,3,0.100000,0.000100,10.00,9,1.0e-06,0.202500,0.435294,0.212500,7.15,Success
14144,4,0.100000,0.000100,10.00,9,1.0e-06,0.190000,0.436362,0.205000,7.16,Success
14145,5,0.100000,0.000100,10.00,9,1.0e-06,0.195000,0.438659,0.212500,7.55,Success
14146,1,1.000000,0.000100,10.00,9,1.0e-06,0.185000,0.432633,0.200000,7.25,Success
14147,2,1.000000,0.000100,10.00,9,1.0e-06,0.217500,0.450560,0.235000,7.11,Success
14148,3,1.000000,0.000100,10.00,9,1.0e-06,0.190000,0.424722,0.197500,7.18,Success
14149,4,1.000000,0.000100,10.00,9,1.0e-06,0.187500,0.427952,0.197500,7.42,Success
14150,5,1.000000,0.000100,10.00,9,1.0e-06,0.195000,0.437367,0.200000,7.17,Success
14151,1,0.000100,0.001000,10.00,9,1.0e-06,0.527500,0.741532,0.567500,7.43,Success
14152,2,0.000100,0.001000,10.00,9,1.0e-06,0.662500,0.843649,0.707500,7.15,Success
14153,3,0.000100,0.001000,10.00,9,1.0e-06,0.697500,0.841379,0.725000,7.32,Success
14154,4,0.000100,0.001000,10.00,9,1.0e-06,0.610000,0.795503,0.657500,7.19,Success
14155,5,0.000100,0.001000,10.00,9,1.0e-06,0.465000,0.665262,0.495000,7.19,Success
14156,1,0.001000,0.001000,10.00,9,1.0e-06,0.495000,0.715216,0.542500,7.46,Success
14157,2,0.001000,0.001000,10.00,9,1.0e-06,0.682500,0.850977,0.727500,7.58,Success
14158,3,0.001000,0.001000,10.00,9,1.0e-06,0.650000,0.795581,0.682500,7.72,Success
14159,4,0.001000,0.001000,10.00,9,1.0e-06,0.680000,0.843259,0.732500,7.64,Success
14160,5,0.001000,0.001000,10.00,9,1.0e-06,0.437500,0.646858,0.477500,7.85,Success
14161,1,0.010000,0.001000,10.00,9,1.0e-06,0.195000,0.421722,0.227500,7.53,Success
14162,2,0.010000,0.001000,10.00,9,1.0e-06,0.125000,0.364248,0.192500,7.57,Success
14163,3,0.010000,0.001000,10.00,9,1.0e-06,0.242500,0.472629,0.267500,7.49,Success
14164,4,0.010000,0.001000,10.00,9,1.0e-06,0.252500,0.505992,0.280000,7.61,Success
14165,5,0.010000,0.001000,10.00,9,1.0e-06,0.222500,0.453488,0.240000,7.49,Success
14166,1,0.100000,0.001000,10.00,9,1.0e-06,0.202500,0.439507,0.210000,7.56,Success
14167,2,0.100000,0.001000,10.00,9,1.0e-06,0.207500,0.453091,0.222500,7.45,Success
14168,3,0.100000,0.001000,10.00,9,1.0e-06,0.195000,0.429950,0.207500,7.20,Success
14169,4,0.100000,0.001000,10.00,9,1.0e-06,0.192500,0.437100,0.207500,7.89,Success
14170,5,0.100000,0.001000,10.00,9,1.0e-06,0.190000,0.440307,0.200000,7.49,Success
14171,1,1.000000,0.001000,10.00,9,1.0e-06,0.195000,0.435171,0.202500,7.50,Success
14172,2,1.000000,0.001000,10.00,9,1.0e-06,0.202500,0.446031,0.212500,7.54,Success
14173,3,1.000000,0.001000,10.00,9,1.0e-06,0.202500,0.436285,0.212500,7.25,Success
14174,4,1.000000,0.001000,10.00,9,1.0e-06,0.197500,0.431418,0.202500,7.17,Success
14175,5,1.000000,0.001000,10.00,9,1.0e-06,0.192500,0.421270,0.195000,7.21,Success
14176,1,0.000100,0.010000,10.00,9,1.0e-06,0.452500,0.673895,0.477500,7.26,Success
14177,2,0.000100,0.010000,10.00,9,1.0e-06,0.665000,0.832933,0.707500,7.26,Success
14178,3,0.000100,0.010000,10.00,9,1.0e-06,0.620000,0.805168,0.645000,7.47,Success
14179,4,0.000100,0.010000,10.00,9,1.0e-06,0.662500,0.822395,0.687500,7.13,Success
14180,5,0.000100,0.010000,10.00,9,1.0e-06,0.317500,0.572137,0.352500,7.19,Success
14181,1,0.001000,0.010000,10.00,9,1.0e-06,0.422500,0.657209,0.455000,7.18,Success
14182,2,0.001000,0.010000,10.00,9,1.0e-06,0.640000,0.817913,0.657500,7.17,Success
14183,3,0.001000,0.010000,10.00,9,1.0e-06,0.622500,0.795891,0.642500,8.62,Success
14184,4,0.001000,0.010000,10.00,9,1.0e-06,0.605000,0.794896,0.642500,8.28,Success
14185,5,0.001000,0.010000,10.00,9,1.0e-06,0.317500,0.579225,0.350000,7.61,Success
14186,1,0.010000,0.010000,10.00,9,1.0e-06,0.425000,0.660985,0.452500,5.34,Success
14187,2,0.010000,0.010000,10.00,9,1.0e-06,0.692500,0.838994,0.712500,7.44,Success
14188,3,0.010000,0.010000,10.00,9,1.0e-06,0.612500,0.803252,0.657500,7.14,Success
14189,4,0.010000,0.010000,10.00,9,1.0e-06,0.625000,0.806006,0.652500,7.20,Success
14190,5,0.010000,0.010000,10.00,9,1.0e-06,0.347500,0.593137,0.375000,7.17,Success
14191,1,0.100000,0.010000,10.00,9,1.0e-06,0.302500,0.541727,0.322500,7.14,Success
14192,2,0.100000,0.010000,10.00,9,1.0e-06,0.305000,0.559909,0.340000,7.16,Success
14193,3,0.100000,0.010000,10.00,9,1.0e-06,0.500000,0.706595,0.540000,7.19,Success
14194,4,0.100000,0.010000,10.00,9,1.0e-06,0.560000,0.747514,0.582500,7.36,Success
14195,5,0.100000,0.010000,10.00,9,1.0e-06,0.285000,0.501838,0.302500,7.12,Success
14196,1,1.000000,0.010000,10.00,9,1.0e-06,0.197500,0.431914,0.200000,7.49,Success
14197,2,1.000000,0.010000,10.00,9,1.0e-06,0.205000,0.443878,0.210000,7.15,Success
14198,3,1.000000,0.010000,10.00,9,1.0e-06,0.195000,0.435597,0.205000,7.15,Success
14199,4,1.000000,0.010000,10.00,9,1.0e-06,0.185000,0.429020,0.200000,7.15,Success
14200,5,1.000000,0.010000,10.00,9,1.0e-06,0.207500,0.438705,0.220000,7.70,Success
14201,1,0.000100,0.100000,10.00,9,1.0e-06,0.235000,0.488740,0.257500,7.57,Success
14202,2,0.000100,0.100000,10.00,9,1.0e-06,0.437500,0.656067,0.462500,7.60,Success
14203,3,0.000100,0.100000,10.00,9,1.0e-06,0.327500,0.555679,0.357500,7.70,Success
14204,4,0.000100,0.100000,10.00,9,1.0e-06,0.365000,0.590172,0.402500,7.77,Success
14205,5,0.000100,0.100000,10.00,9,1.0e-06,0.217500,0.462731,0.242500,7.57,Success
14206,1,0.001000,0.100000,10.00,9,1.0e-06,0.237500,0.490424,0.260000,7.15,Success
14207,2,0.001000,0.100000,10.00,9,1.0e-06,0.437500,0.659920,0.467500,7.19,Success
14208,3,0.001000,0.100000,10.00,9,1.0e-06,0.335000,0.570655,0.380000,7.19,Success
14209,4,0.001000,0.100000,10.00,9,1.0e-06,0.347500,0.573863,0.377500,7.16,Success
14210,5,0.001000,0.100000,10.00,9,1.0e-06,0.207500,0.456831,0.235000,7.18,Success
14211,1,0.010000,0.100000,10.00,9,1.0e-06,0.260000,0.491293,0.270000,7.14,Success
14212,2,0.010000,0.100000,10.00,9,1.0e-06,0.425000,0.650939,0.442500,7.36,Success
14213,3,0.010000,0.100000,10.00,9,1.0e-06,0.352500,0.577300,0.387500,7.18,Success
14214,4,0.010000,0.100000,10.00,9,1.0e-06,0.350000,0.574212,0.385000,7.52,Success
14215,5,0.010000,0.100000,10.00,9,1.0e-06,0.225000,0.466047,0.250000,7.16,Success
14216,1,0.100000,0.100000,10.00,9,1.0e-06,0.260000,0.497272,0.272500,7.11,Success
14217,2,0.100000,0.100000,10.00,9,1.0e-06,0.430000,0.654297,0.455000,7.19,Success
14218,3,0.100000,0.100000,10.00,9,1.0e-06,0.342500,0.563408,0.377500,7.31,Success
14219,4,0.100000,0.100000,10.00,9,1.0e-06,0.345000,0.579375,0.367500,7.24,Success
14220,5,0.100000,0.100000,10.00,9,1.0e-06,0.225000,0.471588,0.247500,7.21,Success
14221,1,1.000000,0.100000,10.00,9,1.0e-06,0.177500,0.404545,0.182500,7.31,Success
14222,2,1.000000,0.100000,10.00,9,1.0e-06,0.245000,0.485844,0.267500,7.19,Success
14223,3,1.000000,0.100000,10.00,9,1.0e-06,0.212500,0.450213,0.220000,7.35,Success
14224,4,1.000000,0.100000,10.00,9,1.0e-06,0.220000,0.449635,0.235000,8.92,Success
14225,5,1.000000,0.100000,10.00,9,1.0e-06,0.180000,0.416603,0.195000,9.33,Success
14226,1,0.000100,1.000000,10.00,9,1.0e-06,0.187500,0.427089,0.192500,9.46,Success
14227,2,0.000100,1.000000,10.00,9,1.0e-06,0.185000,0.427086,0.197500,9.46,Success
14228,3,0.000100,1.000000,10.00,9,1.0e-06,0.202500,0.434493,0.210000,9.50,Success
14229,4,0.000100,1.000000,10.00,9,1.0e-06,0.182500,0.428307,0.200000,9.51,Success
14230,5,0.000100,1.000000,10.00,9,1.0e-06,0.175000,0.419668,0.192500,9.47,Success
14231,1,0.001000,1.000000,10.00,9,1.0e-06,0.187500,0.427089,0.192500,10.90,Success
14232,2,0.001000,1.000000,10.00,9,1.0e-06,0.185000,0.427086,0.197500,10.63,Success
14233,3,0.001000,1.000000,10.00,9,1.0e-06,0.195000,0.432282,0.210000,9.66,Success
14234,4,0.001000,1.000000,10.00,9,1.0e-06,0.182500,0.428307,0.200000,9.40,Success
14235,5,0.001000,1.000000,10.00,9,1.0e-06,0.175000,0.412880,0.190000,9.39,Success
14236,1,0.010000,1.000000,10.00,9,1.0e-06,0.182500,0.419581,0.187500,9.57,Success
14237,2,0.010000,1.000000,10.00,9,1.0e-06,0.185000,0.427982,0.197500,9.47,Success
14238,3,0.010000,1.000000,10.00,9,1.0e-06,0.200000,0.432021,0.212500,9.57,Success
14239,4,0.010000,1.000000,10.00,9,1.0e-06,0.175000,0.421412,0.195000,9.00,Success
14240,5,0.010000,1.000000,10.00,9,1.0e-06,0.172500,0.417836,0.190000,8.86,Success
14241,1,0.100000,1.000000,10.00,9,1.0e-06,0.187500,0.421297,0.195000,9.01,Success
14242,2,0.100000,1.000000,10.00,9,1.0e-06,0.195000,0.429723,0.210000,8.90,Success
14243,3,0.100000,1.000000,10.00,9,1.0e-06,0.197500,0.439840,0.220000,9.04,Success
14244,4,0.100000,1.000000,10.00,9,1.0e-06,0.197500,0.433720,0.212500,9.02,Success
14245,5,0.100000,1.000000,10.00,9,1.0e-06,0.185000,0.425976,0.192500,9.24,Success
14246,1,1.000000,1.000000,10.00,9,1.0e-06,0.210000,0.450645,0.230000,8.98,Success
14247,2,1.000000,1.000000,10.00,9,1.0e-06,0.210000,0.452524,0.227500,8.92,Success
14248,3,1.000000,1.000000,10.00,9,1.0e-06,0.202500,0.439143,0.217500,8.79,Success
14249,4,1.000000,1.000000,10.00,9,1.0e-06,0.200000,0.445394,0.227500,9.05,Success
14250,5,1.000000,1.000000,10.00,9,1.0e-06,0.185000,0.430306,0.205000,8.99,Success
14251,1,0.000100,0.000100,1.10,11,1.0e-06,0.650000,0.835917,0.695000,9.17,Success
14252,2,0.000100,0.000100,1.10,11,1.0e-06,0.727500,0.867370,0.747500,9.12,Success
14253,3,0.000100,0.000100,1.10,11,1.0e-06,0.760000,0.882803,0.790000,8.86,Success
14254,4,0.000100,0.000100,1.10,11,1.0e-06,0.775000,0.902775,0.807500,8.95,Success
14255,5,0.000100,0.000100,1.10,11,1.0e-06,0.580000,0.794402,0.620000,8.92,Success
14256,1,0.001000,0.000100,1.10,11,1.0e-06,0.580000,0.778677,0.625000,8.96,Success
14257,2,0.001000,0.000100,1.10,11,1.0e-06,0.697500,0.853167,0.725000,9.04,Success
14258,3,0.001000,0.000100,1.10,11,1.0e-06,0.740000,0.874264,0.772500,9.07,Success
14259,4,0.001000,0.000100,1.10,11,1.0e-06,0.752500,0.881495,0.772500,9.06,Success
14260,5,0.001000,0.000100,1.10,11,1.0e-06,0.625000,0.811742,0.667500,9.02,Success
14261,1,0.010000,0.000100,1.10,11,1.0e-06,0.247500,0.485198,0.267500,8.72,Success
14262,2,0.010000,0.000100,1.10,11,1.0e-06,0.592500,0.796843,0.620000,7.93,Success
14263,3,0.010000,0.000100,1.10,11,1.0e-06,0.500000,0.702503,0.540000,7.81,Success
14264,4,0.010000,0.000100,1.10,11,1.0e-06,0.410000,0.653903,0.447500,7.75,Success
14265,5,0.010000,0.000100,1.10,11,1.0e-06,0.202500,0.399650,0.247500,7.84,Success
14266,1,0.100000,0.000100,1.10,11,1.0e-06,0.250000,0.490486,0.272500,7.86,Success
14267,2,0.100000,0.000100,1.10,11,1.0e-06,0.295000,0.529677,0.317500,7.81,Success
14268,3,0.100000,0.000100,1.10,11,1.0e-06,0.225000,0.470899,0.235000,8.06,Success
14269,4,0.100000,0.000100,1.10,11,1.0e-06,0.265000,0.493668,0.282500,7.83,Success
14270,5,0.100000,0.000100,1.10,11,1.0e-06,0.255000,0.481486,0.272500,7.73,Success
14271,1,1.000000,0.000100,1.10,11,1.0e-06,0.222500,0.458688,0.230000,7.74,Success
14272,2,1.000000,0.000100,1.10,11,1.0e-06,0.227500,0.484398,0.245000,7.84,Success
14273,3,1.000000,0.000100,1.10,11,1.0e-06,0.222500,0.463443,0.242500,7.78,Success
14274,4,1.000000,0.000100,1.10,11,1.0e-06,0.235000,0.463836,0.245000,7.87,Success
14275,5,1.000000,0.000100,1.10,11,1.0e-06,0.200000,0.439469,0.212500,7.77,Success
14276,1,0.000100,0.001000,1.10,11,1.0e-06,0.697500,0.862755,0.730000,7.94,Success
14277,2,0.000100,0.001000,1.10,11,1.0e-06,0.675000,0.838530,0.707500,7.79,Success
14278,3,0.000100,0.001000,1.10,11,1.0e-06,0.760000,0.885803,0.780000,7.76,Success
14279,4,0.000100,0.001000,1.10,11,1.0e-06,0.722500,0.867264,0.755000,7.81,Success
14280,5,0.000100,0.001000,1.10,11,1.0e-06,0.607500,0.798678,0.642500,7.81,Success
14281,1,0.001000,0.001000,1.10,11,1.0e-06,0.667500,0.832077,0.702500,7.79,Success
14282,2,0.001000,0.001000,1.10,11,1.0e-06,0.672500,0.845711,0.700000,7.79,Success
14283,3,0.001000,0.001000,1.10,11,1.0e-06,0.772500,0.879744,0.785000,7.81,Success
14284,4,0.001000,0.001000,1.10,11,1.0e-06,0.792500,0.898681,0.815000,7.81,Success
14285,5,0.001000,0.001000,1.10,11,1.0e-06,0.585000,0.793060,0.625000,7.90,Success
14286,1,0.010000,0.001000,1.10,11,1.0e-06,0.180000,0.390677,0.195000,7.68,Success
14287,2,0.010000,0.001000,1.10,11,1.0e-06,0.735000,0.863406,0.745000,7.76,Success
14288,3,0.010000,0.001000,1.10,11,1.0e-06,0.445000,0.663102,0.487500,7.76,Success
14289,4,0.010000,0.001000,1.10,11,1.0e-06,0.215000,0.499862,0.312500,7.89,Success
14290,5,0.010000,0.001000,1.10,11,1.0e-06,0.135000,0.313425,0.180000,7.73,Success
14291,1,0.100000,0.001000,1.10,11,1.0e-06,0.247500,0.472125,0.265000,7.83,Success
14292,2,0.100000,0.001000,1.10,11,1.0e-06,0.352500,0.625545,0.455000,7.76,Success
14293,3,0.100000,0.001000,1.10,11,1.0e-06,0.282500,0.538579,0.312500,7.87,Success
14294,4,0.100000,0.001000,1.10,11,1.0e-06,0.312500,0.555270,0.342500,7.78,Success
14295,5,0.100000,0.001000,1.10,11,1.0e-06,0.185000,0.422177,0.237500,7.86,Success
14296,1,1.000000,0.001000,1.10,11,1.0e-06,0.235000,0.464642,0.252500,8.13,Success
14297,2,1.000000,0.001000,1.10,11,1.0e-06,0.240000,0.470282,0.257500,8.09,Success
14298,3,1.000000,0.001000,1.10,11,1.0e-06,0.235000,0.464518,0.245000,8.02,Success
14299,4,1.000000,0.001000,1.10,11,1.0e-06,0.242500,0.482904,0.262500,8.71,Success
14300,5,1.000000,0.001000,1.10,11,1.0e-06,0.205000,0.447124,0.222500,8.56,Success
14301,1,0.000100,0.010000,1.10,11,1.0e-06,0.667500,0.832233,0.697500,8.28,Success
14302,2,0.000100,0.010000,1.10,11,1.0e-06,0.697500,0.853185,0.735000,8.53,Success
14303,3,0.000100,0.010000,1.10,11,1.0e-06,0.725000,0.863276,0.755000,8.30,Success
14304,4,0.000100,0.010000,1.10,11,1.0e-06,0.707500,0.855827,0.727500,8.18,Success
14305,5,0.000100,0.010000,1.10,11,1.0e-06,0.600000,0.782276,0.615000,7.86,Success
14306,1,0.001000,0.010000,1.10,11,1.0e-06,0.652500,0.823987,0.687500,7.83,Success
14307,2,0.001000,0.010000,1.10,11,1.0e-06,0.707500,0.858219,0.740000,7.87,Success
14308,3,0.001000,0.010000,1.10,11,1.0e-06,0.662500,0.843578,0.700000,7.86,Success
14309,4,0.001000,0.010000,1.10,11,1.0e-06,0.725000,0.857192,0.745000,7.92,Success
14310,5,0.001000,0.010000,1.10,11,1.0e-06,0.625000,0.800914,0.665000,8.01,Success
14311,1,0.010000,0.010000,1.10,11,1.0e-06,0.612500,0.812794,0.645000,7.80,Success
14312,2,0.010000,0.010000,1.10,11,1.0e-06,0.697500,0.844443,0.720000,8.31,Success
14313,3,0.010000,0.010000,1.10,11,1.0e-06,0.732500,0.858186,0.747500,8.06,Success
14314,4,0.010000,0.010000,1.10,11,1.0e-06,0.732500,0.864799,0.762500,8.44,Success
14315,5,0.010000,0.010000,1.10,11,1.0e-06,0.580000,0.774430,0.615000,8.20,Success
14316,1,0.100000,0.010000,1.10,11,1.0e-06,0.062500,0.263059,0.130000,8.39,Success
14317,2,0.100000,0.010000,1.10,11,1.0e-06,0.682500,0.841276,0.712500,8.24,Success
14318,3,0.100000,0.010000,1.10,11,1.0e-06,0.062500,0.281763,0.137500,8.25,Success
14319,4,0.100000,0.010000,1.10,11,1.0e-06,0.075000,0.304605,0.147500,8.15,Success
14320,5,0.100000,0.010000,1.10,11,1.0e-06,0.062500,0.239236,0.122500,8.40,Success
14321,1,1.000000,0.010000,1.10,11,1.0e-06,0.222500,0.432399,0.255000,7.95,Success
14322,2,1.000000,0.010000,1.10,11,1.0e-06,0.265000,0.502399,0.322500,7.44,Success
14323,3,1.000000,0.010000,1.10,11,1.0e-06,0.220000,0.460505,0.260000,7.29,Success
14324,4,1.000000,0.010000,1.10,11,1.0e-06,0.262500,0.496337,0.290000,7.60,Success
14325,5,1.000000,0.010000,1.10,11,1.0e-06,0.160000,0.407866,0.212500,7.27,Success
14326,1,0.000100,0.100000,1.10,11,1.0e-06,0.647500,0.818074,0.695000,7.44,Success
14327,2,0.000100,0.100000,1.10,11,1.0e-06,0.712500,0.850572,0.737500,7.27,Success
14328,3,0.000100,0.100000,1.10,11,1.0e-06,0.727500,0.856855,0.755000,7.19,Success
14329,4,0.000100,0.100000,1.10,11,1.0e-06,0.687500,0.844849,0.712500,7.17,Success
14330,5,0.000100,0.100000,1.10,11,1.0e-06,0.572500,0.746546,0.592500,7.18,Success
14331,1,0.001000,0.100000,1.10,11,1.0e-06,0.540000,0.741687,0.570000,7.18,Success
14332,2,0.001000,0.100000,1.10,11,1.0e-06,0.755000,0.866300,0.772500,7.22,Success
14333,3,0.001000,0.100000,1.10,11,1.0e-06,0.697500,0.841752,0.727500,7.78,Success
14334,4,0.001000,0.100000,1.10,11,1.0e-06,0.655000,0.835101,0.700000,7.61,Success
14335,5,0.001000,0.100000,1.10,11,1.0e-06,0.515000,0.719573,0.555000,7.82,Success
14336,1,0.010000,0.100000,1.10,11,1.0e-06,0.532500,0.735679,0.572500,7.63,Success
14337,2,0.010000,0.100000,1.10,11,1.0e-06,0.737500,0.874210,0.767500,7.58,Success
14338,3,0.010000,0.100000,1.10,11,1.0e-06,0.717500,0.863615,0.752500,7.64,Success
14339,4,0.010000,0.100000,1.10,11,1.0e-06,0.687500,0.848425,0.712500,7.52,Success
14340,5,0.010000,0.100000,1.10,11,1.0e-06,0.525000,0.717221,0.577500,7.59,Success
14341,1,0.100000,0.100000,1.10,11,1.0e-06,0.540000,0.756659,0.582500,8.44,Success
14342,2,0.100000,0.100000,1.10,11,1.0e-06,0.695000,0.855813,0.742500,7.80,Success
14343,3,0.100000,0.100000,1.10,11,1.0e-06,0.707500,0.848214,0.737500,7.71,Success
14344,4,0.100000,0.100000,1.10,11,1.0e-06,0.702500,0.848362,0.717500,7.74,Success
14345,5,0.100000,0.100000,1.10,11,1.0e-06,0.510000,0.742577,0.547500,7.62,Success
14346,1,1.000000,0.100000,1.10,11,1.0e-06,0.200000,0.432917,0.212500,7.52,Success
