trial,norm_mode,norm_name,gamma,lambda2,beta,layers,ACC,NMI,Purity,time_s,alpha1,alpha2
114,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],85.50,92.12,86.50,30.07,0.4626,0.5374
115,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],75.75,87.95,77.25,29.90,0.4716,0.5284
116,2,L2-Col,5.00,0.002000,246.0,[400,150,40,],77.75,88.86,79.50,29.77,0.4692,0.5308
117,2,L2-Col,5.00,0.005000,246.0,[400,150,40,],79.00,90.15,81.50,29.85,0.4502,0.5498
118,2,L2-Col,5.00,0.005000,246.0,[400,150,40,],80.75,90.90,82.50,30.04,0.4566,0.5434
119,2,L2-Col,5.00,0.005000,246.0,[400,150,40,],78.00,89.79,80.75,30.43,0.4605,0.5395
120,2,L2-Col,5.00,0.005000,246.0,[400,150,40,],77.25,88.60,79.25,29.17,0.4639,0.5361
121,2,L2-Col,5.00,0.010000,246.0,[400,150,40,],75.50,88.89,77.50,29.91,0.4491,0.5509
122,2,L2-Col,5.00,0.010000,246.0,[400,150,40,],76.75,89.46,80.50,30.11,0.4574,0.5426
123,2,L2-Col,5.00,0.010000,246.0,[400,150,40,],76.75,89.04,80.50,30.24,0.4579,0.5421
124,2,L2-Col,5.00,0.010000,246.0,[400,150,40,],77.25,90.10,80.75,29.95,0.4637,0.5363
125,2,L2-Col,5.00,0.000500,283.0,[400,150,40,],78.50,89.85,81.25,29.75,0.4640,0.5360
126,2,L2-Col,5.00,0.000500,283.0,[400,150,40,],77.25,89.85,79.50,29.83,0.4740,0.5260
127,2,L2-Col,5.00,0.000500,283.0,[400,150,40,],79.50,90.30,82.00,29.80,0.4804,0.5196
128,2,L2-Col,5.00,0.000500,283.0,[400,150,40,],76.50,88.55,78.75,29.81,0.4650,0.5350
129,2,L2-Col,5.00,0.001000,283.0,[400,150,40,],77.75,90.50,80.50,29.63,0.4608,0.5392
130,2,L2-Col,5.00,0.001000,283.0,[400,150,40,],79.25,90.24,81.75,31.04,0.4709,0.5291
131,2,L2-Col,5.00,0.001000,283.0,[400,150,40,],82.25,91.11,83.25,29.88,0.4780,0.5220
132,2,L2-Col,5.00,0.001000,283.0,[400,150,40,],77.50,89.10,78.75,29.90,0.4740,0.5260
133,2,L2-Col,5.00,0.002000,283.0,[400,150,40,],79.50,90.97,82.25,29.70,0.4555,0.5445
134,2,L2-Col,5.00,0.002000,283.0,[400,150,40,],81.00,91.61,83.75,30.20,0.4643,0.5357
135,2,L2-Col,5.00,0.002000,283.0,[400,150,40,],75.00,89.13,78.75,29.68,0.4709,0.5291
136,2,L2-Col,5.00,0.002000,283.0,[400,150,40,],79.00,90.12,81.75,29.92,0.4703,0.5297
137,2,L2-Col,5.00,0.005000,283.0,[400,150,40,],78.00,90.68,81.50,29.90,0.4546,0.5454
138,2,L2-Col,5.00,0.005000,283.0,[400,150,40,],81.00,91.59,82.75,29.91,0.4523,0.5477
139,2,L2-Col,5.00,0.005000,283.0,[400,150,40,],77.75,89.93,80.75,29.97,0.4669,0.5331
140,2,L2-Col,5.00,0.005000,283.0,[400,150,40,],80.00,89.94,81.75,29.88,0.4667,0.5333
141,2,L2-Col,5.00,0.010000,283.0,[400,150,40,],75.00,89.04,78.25,29.94,0.4510,0.5490
142,2,L2-Col,5.00,0.010000,283.0,[400,150,40,],84.75,92.64,85.75,30.59,0.4583,0.5417
143,2,L2-Col,5.00,0.010000,283.0,[400,150,40,],75.25,88.69,78.00,32.68,0.4675,0.5325
